dataset	BioGRID_Interaction_ID	A	B	Experimental_system	Author	PubMed_ID	A_sp_ID	B_sp_ID	A_species	B_species	interactor_sp_ID	interactor_name	Ob_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj
BioGRID	3144362	ADARB1	RSL24D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UHA3	Homo sapiens	Homo sapiens	Q9UHA3	RSL24D1	Ocbimv22030537m	12080.6163062873	0.183381780311863	0.170746782365929	0.156490837384752	0.452257686986583
BioGRID	3340018	YTHDC1	ADARB1	Affinity Capture-RNA	Cheng Y (2021)	PUBMED:34048709	Q96MU7	P78563	Homo sapiens	Homo sapiens	Q96MU7	YTHDC1	NA	NA	NA	NA	NA	NA
BioGRID	3398271	MYCN	ADARB1	Affinity Capture-MS	Wang L (2022)	PUBMED:35013218	P04198	P78563	Homo sapiens	Homo sapiens	P04198	MYCN	NA	NA	NA	NA	NA	NA
BioGRID	3522106	TRIM67	ADARB1	Affinity Capture-MS	Demirdizen E (2022)	PUBMED:36215168	Q6ZTA4	P78563	Homo sapiens	Homo sapiens	Q6ZTA4	TRIM67	Ocbimv22005302m	2197.90892911932	-0.0581026335653874	0.177760107151545	0.634510345949399	0.850694149060665
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UKV3	ACIN1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q90X97	ACTA1	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P62739	ACTA2	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P22132	ACTB	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q562R1	ACTBL2	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3ZC07	ACTC1	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P63256	ACTG1	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5E9B5	ACTG2	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A8MUL3	ADARB2-AS1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P78563	ADARB1	Ocbimv22009676m	10668.3755155232	0.134125117390573	0.180937047686278	0.298509494535915	0.621580872800524
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P78563	ADARB1	Ocbimv22009676m	10668.3755155232	0.134125117390573	0.180937047686278	0.298509494535915	0.621580872800524
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A8MUL3	ADARB2-AS1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8WYP5	AHCTF1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8IVF2	AHNAK2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O95831	AIFM1	Ocbimv22010376m	2639.13572034914	0.229521053428668	0.219399897142801	0.10686075001926	0.370428720306323
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q01484	ANK2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9NQW6	ANLN	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q6FNQ2	AQR1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q13733	ATP1A4	Ocbimv22028074m	52504.0668331343	-0.14991846019637	0.199724097838471	0.255072036357168	0.577035809339389
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P43583	BLM10	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12830	BPTF	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P45973	CBX5	Ocbimv22024787m	6495.01334877827	-0.208716190511408	0.174449281880499	0.109664963344864	0.376266569881083
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8N163	CCAR2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q6T8E9	CCNT1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A8MTT3	CEBPZOS	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12873	CHD3	Ocbimv22018363m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12873	CHD3	Ocbimv22018363m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14839	CHD4	Ocbimv22018363m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14839	CHD4	Ocbimv22018363m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8TDI0	CHD5	Ocbimv22018363m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9HCK8	CHD8	Ocbimv22021132m	4709.81494225849	1.15899291171421	0.271742312506584	1.21345931534199e-06	8.07551450495399e-05
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A5PK45	COLGALT1	Ocbimv22039067m	214.673142370516	-0.516512787218221	0.394208820292955	0.0150588868126251	0.110297359989357
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BR76	CORO1B	Ocbimv22010573m	21557.0656799974	-0.312485499281431	0.307727290447928	0.0546276084429167	0.252155607301453
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q0P5D2	CPSF6	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2TBE0	CWF19L2	Ocbimv22030496m	3633.28195891113	-0.149833246816755	0.173343736151697	0.241752315946099	0.562236782203275
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A8MPP1	DDX11L8	Ocbimv22028122m	282.484179497372	-0.334558999423789	0.263412462503743	0.0414644444803946	0.213239118247709
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZJF6	DDX10	Ocbimv22036413m	4341.71300884066	0.3801060303981	0.138726447439521	0.0015826542307402	0.022273194228826
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9NR30	DDX21	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9NR30	DDX21	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O15523	DDX3Y	Ocbimv22034343m	10022.7399759485	0.466996857519765	0.134200098788467	9.25471290117961e-05	0.00248468348175628
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q7L014	DDX46	Ocbimv22009429m	14516.0235278066	0.0511290922595113	0.123712622630699	0.635582119178931	0.851313320178667
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BQ39	DDX50	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BQ39	DDX50	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2NL08	DDX55	Ocbimv22030685m	620.88782080383	0.403020045326222	0.158278743473536	0.00242360729972925	0.0306943120181599
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O43143	DHX15	Ocbimv22033453m	20122.7748621152	0.195457127434809	0.200800296605061	0.164316732766671	0.462504958535019
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BTC0	DIDO1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P68103	EEF1A1	Ocbimv22037527m	630800.454048007	0.0290748547972444	0.126741161913924	0.790262000747284	0.924985411835444
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q32PH8	EEF1A2	Ocbimv22037527m	630800.454048007	0.0290748547972444	0.126741161913924	0.790262000747284	0.924985411835444
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P24534	EEF1B2	Ocbimv22008458m	21513.7880950832	0.410586145074755	0.198671402078892	0.00748971211565799	0.0694959575032955
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q658K8	EEF1DP3	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A4FUD3	EFTUD2	Ocbimv22002198m	4391.40639881218	0.218160979299838	0.157935245175738	0.0795325101853551	0.313212678283345
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14152	EIF3A	Ocbimv22036223m	38927.2737025817	0.19866080856606	0.202233271024878	0.161395110161109	0.458434248380916
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3SYW6	EIF3C	Ocbimv22029161m	26016.0148597508	0.375055910719882	0.154705999396227	0.00387782340571433	0.0432663278129858
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B5ME19	EIF3CL	Ocbimv22029161m	26016.0148597508	0.375055910719882	0.154705999396227	0.00387782340571433	0.0432663278129858
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q15717	ELAVL1	Ocbimv22038455m	1447.88099488282	-0.525775110205178	0.26584469811745	0.00535730723312676	0.0545139337169628
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q15717	ELAVL1	Ocbimv22038455m	1447.88099488282	-0.525775110205178	0.26584469811745	0.00535730723312676	0.0545139337169628
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14576	ELAVL3	Ocbimv22038455m	1447.88099488282	-0.525775110205178	0.26584469811745	0.00535730723312676	0.0545139337169628
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P26378	ELAVL4	Ocbimv22038455m	1447.88099488282	-0.525775110205178	0.26584469811745	0.00535730723312676	0.0545139337169628
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q92979	EMG1	Ocbimv22038043m	1044.71306811709	0.0839551417701948	0.149949205375471	0.481169684409789	0.760247489252872
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q6ZTU2	EP400P1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A0FGR8	ESYT2	Ocbimv22037831m	53244.6209057392	-0.163878215313994	0.17490969726929	0.204301582749705	0.51595612283616
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q01780	EXOSC10	Ocbimv22029775m	8792.12412931985	0.346589562486964	0.153151441607106	0.00561510232537675	0.0562646812198706
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	B0DSN9	FEN11	Ocbimv22005800m	2702.02633700032	-0.0866180593928369	0.189123936638852	0.489280997241361	0.765811066072748
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P21333	FLNA	Ocbimv22024963m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZKM1	FTSJ3	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P51116	FXR2	Ocbimv22004945m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9LSV0	GLYR1	Ocbimv22024900m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q4R7Y4	GNB2L1	Ocbimv22011911m	68024.4290707121	0.667249924004371	0.168992031295066	9.96560825138982e-06	0.000444233124849078
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	F4K2K3	GNL2	Ocbimv22000542m	9193.23448467704	-0.177600937943174	0.108926821440363	0.0694925022833919	0.289726645527551
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2KJF9	GTF2E2	Ocbimv22005117m	6098.19538035781	-0.274359854219347	0.154964778818608	0.0294610164173552	0.171190589013285
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q2T9L9	GTF2F2	Ocbimv22012018m	6329.98845131955	0.429493671652633	0.136420134949193	0.000351983181179102	0.00712475568388144
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UHL9	GTF2IRD1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UKN8	GTF3C4	Ocbimv22015737m	3903.52636847603	0.0174921645872816	0.14324901140837	0.882480644013809	0.959795092294413
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P40939	HADHA	Ocbimv22019821m	19571.4796891667	-0.0845691986186912	0.155361298307225	0.47625361982579	0.757479758222441
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P51610	HCFC1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P56519	HDAC2	Ocbimv22039658m	3231.21483999361	0.12362541490775	0.177921570638397	0.34417720559162	0.662119747575777
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P81021	HDLBP	Ocbimv22021537m	8382.54922267512	0.0429390176441418	0.197034212706799	0.702449538564362	0.884032592833722
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q32P51	HNRNPA1L2	Ocbimv22024802m	12938.9459098609	-0.03322745246889	0.175714056536729	0.779157492684062	0.919625505963365
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q32P51	HNRNPA1L2	Ocbimv22024802m	12938.9459098609	-0.03322745246889	0.175714056536729	0.779157492684062	0.919625505963365
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q32P51	HNRNPA1L2	Ocbimv22024802m	12938.9459098609	-0.03322745246889	0.175714056536729	0.779157492684062	0.919625505963365
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q32P51	HNRNPA1L2	Ocbimv22024802m	12938.9459098609	-0.03322745246889	0.175714056536729	0.779157492684062	0.919625505963365
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q99729	HNRNPAB	Ocbimv22008539m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZI72	HNRNPDL	Ocbimv22008539m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZI72	HNRNPDL	Ocbimv22008539m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZI72	HNRNPDL	Ocbimv22008539m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZI72	HNRNPDL	Ocbimv22008539m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P31943	HNRNPH1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3SZF3	HNRNPH2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3T0D0	HNRNPK	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8WVV9	HNRNPLL	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P52272	HNRNPM	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O43390	HNRNPR	Ocbimv22039152m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q0VCX2	HSPA5	Ocbimv22003270m	32178.2845854122	0.526009767021884	0.313145873650508	0.00925841350428394	0.0801363968866196
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P19120	HSPA8	Ocbimv22026555m	445546.638145028	0.0564392054197521	0.13003389911533	0.609553393402414	0.836930957210643
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3ZCH0	HSPA9	Ocbimv22023573m	50681.9876542806	0.467757791579806	0.165045781440834	0.000749346174253096	0.0127452085587098
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P41252	IARS1	Ocbimv22002889m	23763.7839666737	0.147072524364435	0.213296868697831	0.264982535458175	0.588277907397587
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12905	ILF2	Ocbimv22032461m	20534.4184539892	0.637731999972072	0.178534620107135	4.52812736353999e-05	0.00142441660888526
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12905	ILF2	Ocbimv22032461m	20534.4184539892	0.637731999972072	0.178534620107135	4.52812736353999e-05	0.00142441660888526
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q12906	ILF3	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5ZLS8	INTS10	Ocbimv22012304m	1585.09742118038	0.367413413386612	0.126567531273646	0.00103473195804246	0.0162025702886149
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O60341	KDM1A	Ocbimv22009138m	5574.69685788031	-0.121408207176875	0.13035133649028	0.270190832596043	0.593952533761494
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8UVD9	KHSRP	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O95239	KIF4A	Ocbimv22002108m	272.571047337178	0.0794630208633339	0.247358800428014	0.299222260079625	0.622284383303861
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A5D7J3	KNOP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q86SY8	KTN1-AS1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9Y4W2	LAS1L	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9UHB6	LIMA1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P13648	LMNA	Ocbimv22014068m	22710.4460296214	0.0811723395821594	0.220355452577472	0.471259729462582	0.75417058678798
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q0WVF5	MCM4	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P43299	MCM7	Ocbimv22030806m	1244.73996099644	0.201931052322474	0.320080435546739	0.0869511858236697	0.329387416320335
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q6GKV1	MDC12.19	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0DP75	MED14OS	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P46013	MKI67	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q7YR75	MRPL12	Ocbimv22029673m	3243.51907301284	0.547107385764059	0.261909788855757	0.00414977425469963	0.0455974221747895
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O04716	MSH6	Ocbimv22003462m	4095.55339121375	-0.0671152537657784	0.16436291870891	0.581160723477636	0.819875520408266
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q38S50	MT-CO2	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q13330	MTA1	Ocbimv22017020m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q84X53	MTERF1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BQG0	MYBBP1A	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q258K2	MYH9	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O04472	NAT10	Ocbimv22007052m	261.191836835149	-0.0197616022689927	0.204857836006173	0.855364541575528	0.949935729949948
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9DE07	NBN	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5QNI2	NCL1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9H6R4	NOL6	Ocbimv22017647m	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q76FK4	NOL8	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q15233	NONO	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q3T160	NPM1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O75607	NPM3	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q14980	NUMA1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P49790	NUP153	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0CB38	PABPC4L	Ocbimv22025575m	81892.5756247351	0.122652393732723	0.129244418653085	0.264689190931796	0.587855837651188
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q53GL7	PARP10	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q90941	PBRM1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q5E9A3	PCBP1	Ocbimv22017272m	803.602849317838	0.0322803879915191	0.216513936643305	0.753253199949573	0.907037956016787
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9ZVN2	PES1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O94880	PHF14	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8CHJ0	PIGU	Ocbimv22036244m	4000.78144754546	-0.0318303517373677	0.168750124953573	0.814886379557985	0.934008120405726
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9JI55	PLEC	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q7Z3K3	POGZ	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9LVN7	POLD1	Ocbimv22008897m	1609.67425134653	0.0519130173166807	0.198056273379649	0.666068294801912	0.867262658595614
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8H2D5	POLH	Ocbimv22036851m	18.5693306196124	0.930448284757801	0.510432093325632	0.00296382330941623	0.0356328088290574
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q6S8J3	POTEE	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	A5A3E0	POTEF	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0CG38	POTEI	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	P0CG39	POTEJ	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9BYX7	POTEKP	Ocbimv22013417m	651499.887470597	-0.0121790809405839	0.225298954904691	0.875689228832985	0.957468987962328
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q9Y536	PPIAL4A	Ocbimv22036306m	4410.02919787487	0.141978032621825	0.118497603924627	0.169849141879136	0.470789119489545
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q0P5I6	PRPF38A	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q1LZD9	PSPC1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O43586	PSTPIP1	NA	NA	NA	NA	NA	NA
Freund et al. 2020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Q8WN55	PTBP1	Ocbimv22004193m	41172.128667389	-0.0142823930502962	0.127805062025408	0.894927125056754	0.965350222362795
